TotalEnvSteps,Evaluation/MaxModReturn,QF/Qf2Loss,Evaluation/AverageModReturn,Evaluation/StdModReturn,Average/TrainAverageReturn,Evaluation/MinModReturn,Evaluation/TerminationRate,QF/Qf1Loss,ReplayBuffer/buffer_size,ShortRL/Lambda,Evaluation/NumEpisodes,Evaluation/Iteration,Evaluation/AverageDiscountedReturn,Evaluation/AverageDiscountedModReturn,Evaluation/MinReturn,AlphaTemperature/mean,Evaluation/StdReturn,Policy/Loss,Evaluation/AverageReturn,Evaluation/MaxReturn
220623,267.952466311838,87.1295394897461,254.3966881456418,9.136876601476207,252.85568884423483,240.99856029354177,1.0,114.75653076171875,220623,1.0,10,21,248.32503082124686,248.32503082124686,240.99856029354177,0.03385159745812416,9.136876601476207,-173.16575622558594,254.3966881456418,267.952466311838
230671,338.9017668479197,102.33460235595703,302.56450753976026,17.156450649274532,254.59671344819307,281.5289581769698,1.0,130.73959350585938,230671,1.0,10,22,293.95222781566434,293.95222781566434,281.5289581769698,0.03508121892809868,17.156450649274532,-172.83177185058594,302.56450753976026,338.9017668479197
240728,352.8795724746669,203.31015014648438,323.7556151418389,24.87793616386017,256.8880594307662,291.3162788592638,1.0,277.9100341796875,240728,1.0,10,23,313.93449260540353,313.93449260540353,291.3162788592638,0.03613613173365593,24.87793616386017,-167.25531005859375,323.7556151418389,352.8795724746669
250757,392.07040953569907,180.52755737304688,341.52157107645587,35.04248710883556,260.004900280478,272.2659264845209,1.0,169.12193298339844,250757,1.0,10,24,330.375131603572,330.375131603572,272.2659264845209,0.03814415633678436,35.04248710883556,-173.8862762451172,341.52157107645587,392.07040953569907
260761,374.95277926271217,65.4631118774414,308.0996907655275,28.321251806143575,262.6298573517621,283.09835062791615,1.0,86.27767944335938,260761,1.0,10,25,299.0051074848128,299.0051074848128,283.09835062791615,0.04168475791811943,28.321251806143575,-177.66928100585938,308.0996907655275,374.95277926271217
270821,400.9594022349122,84.2252197265625,333.9965548430232,45.71544808200223,265.71482087457326,258.02265138373,1.0,86.61617279052734,270821,1.0,10,26,323.08159042179875,323.08159042179875,258.02265138373,0.0390210784971714,45.71544808200223,-161.08486938476562,333.9965548430232,400.9594022349122
280868,401.73228945109713,133.5090789794922,336.37684722142967,37.770639259328334,268.6352245282286,274.52183449787617,1.0,151.1615753173828,280868,1.0,10,27,325.33843710286254,325.33843710286254,274.52183449787617,0.035796213895082474,37.770639259328334,-176.18331909179688,336.37684722142967,401.73228945109713
290885,406.76191223247275,110.3368911743164,371.8181470174041,33.70170027888945,270.7713082262242,289.5246052343347,1.0,107.14895629882812,290885,1.0,10,28,358.0355858090562,358.0355858090562,289.5246052343347,0.03567016124725342,33.70170027888945,-174.62184143066406,371.8181470174041,406.76191223247275
300946,477.86142065941806,142.3424072265625,375.2108753116495,46.98937353974012,274.8602665001589,327.96801268094873,1.0,158.02142333984375,300946,1.0,10,29,360.73335047881085,360.73335047881085,327.96801268094873,0.03302876278758049,46.98937353974012,-177.11920166015625,375.2108753116495,477.86142065941806
310949,320.06555259601305,71.9339599609375,288.9237867415196,18.436393320378517,283.22374715707684,260.3955046738714,1.0,88.4688720703125,310949,1.0,10,30,280.4792306603715,280.4792306603715,260.3955046738714,0.035799261182546616,18.436393320378517,-181.38059997558594,288.9237867415196,320.06555259601305
320957,385.83466396884086,131.28564453125,344.5048105654009,25.939984939434083,289.6201061638873,304.7151107136741,1.0,119.84327697753906,320957,1.0,10,31,332.2130222400889,332.2130222400889,304.7151107136741,0.03803117200732231,25.939984939434083,-182.005615234375,344.5048105654009,385.83466396884086
330997,341.84548003303604,132.10281372070312,296.3859087815482,29.069709792683522,297.1942382039485,251.85411798767888,1.0,146.5111846923828,330997,1.0,10,32,287.13329371500424,287.13329371500424,251.85411798767888,0.037382666021585464,29.069709792683522,-188.638916015625,296.3859087815482,341.84548003303604
341029,369.89362537210786,122.18123626708984,301.05324723825305,26.45906301001578,305.05358236249793,270.6504356921664,1.0,134.9049530029297,341029,1.0,10,33,291.94644438629126,291.94644438629126,270.6504356921664,0.04039688780903816,26.45906301001578,-176.80340576171875,301.05324723825305,369.89362537210786
351082,371.88460062276505,151.5147705078125,340.4595292160421,19.314833738640203,312.8014613588121,300.484620692011,1.0,135.58944702148438,351082,1.0,10,34,329.0039968437014,329.0039968437014,300.484620692011,0.03965382277965546,19.314833738640203,-183.1947479248047,340.4595292160421,371.88460062276505
361094,503.36422716043137,147.19020080566406,382.05530220008325,58.84634583487047,317.93044896979313,316.10045039729334,1.0,129.16073608398438,361094,1.0,10,35,366.96476425990767,366.96476425990767,316.10045039729334,0.037440359592437744,58.84634583487047,-202.6101837158203,382.05530220008325,503.36422716043137
371100,435.21349691928003,122.38273620605469,392.57541083881426,35.21027441336256,320.2832185873935,338.92110495773306,1.0,125.6031494140625,371100,1.0,10,36,377.04929246368727,377.04929246368727,338.92110495773306,0.03422233834862709,35.21027441336256,-187.81134033203125,392.57541083881426,435.21349691928003
381160,720.5354316913603,131.8907012939453,531.5379806502631,96.0563238988178,324.51098755497844,391.28388009764853,1.0,148.06883239746094,381160,1.0,10,37,502.52553708825354,502.52553708825354,391.28388009764853,0.03803171589970589,96.0563238988178,-184.88644409179688,531.5379806502631,720.5354316913603
391252,574.0883105598098,148.6582794189453,395.66716997311215,84.90113264119518,328.7618369194932,304.2080408295353,1.0,118.3709716796875,391252,1.0,10,38,379.22841369829695,379.22841369829695,304.2080408295353,0.03438374772667885,84.90113264119518,-174.73863220214844,395.66716997311215,574.0883105598098
401278,398.01006118194374,78.23709869384766,357.7598030876428,38.003368606864605,335.09580172848905,286.8291062281457,1.0,65.31304168701172,401278,1.0,10,39,345.36201298452926,345.36201298452926,286.8291062281457,0.03533905744552612,38.003368606864605,-208.19754028320312,357.7598030876428,398.01006118194374
411292,392.0346501402393,134.03302001953125,315.77246748414075,39.140580940146826,339.7399530142065,276.5504315804671,1.0,142.457275390625,411292,1.0,10,40,305.8476558180783,305.8476558180783,276.5504315804671,0.033229779452085495,39.140580940146826,-180.7490997314453,315.77246748414075,392.0346501402393
421336,330.7214935083231,74.20306396484375,296.95007653875024,32.09885985820869,339.8631888990119,235.6885471173443,1.0,104.32054138183594,421336,1.0,10,41,288.25061299206794,288.25061299206794,235.6885471173443,0.03469681739807129,32.09885985820869,-179.01747131347656,296.95007653875024,330.7214935083231
431393,469.1025391644885,126.76644134521484,338.78586416375776,60.38951286728819,339.2113920854176,267.86043910443635,1.0,80.48092651367188,431393,1.0,10,42,327.5547831591735,327.5547831591735,267.86043910443635,0.03478978946805,60.38951286728819,-196.98875427246094,338.78586416375776,469.1025391644885
441442,632.2544608954103,107.63644409179688,478.33799273784797,80.15402213768151,338.75644964682766,388.6300443183757,1.0,96.09307098388672,441442,1.0,10,43,455.4056567515245,455.4056567515245,388.6300443183757,0.03619235008955002,80.15402213768151,-197.95574951171875,478.33799273784797,632.2544608954103
451510,614.3055115859671,124.84293365478516,484.4337871140201,74.82423777223566,342.7840107882151,402.11948742680374,1.0,149.08502197265625,451510,1.0,10,44,461.18540712774285,461.18540712774285,402.11948742680374,0.034755367785692215,74.82423777223566,-193.41175842285156,484.4337871140201,614.3055115859671
461569,520.8903149479531,71.94645690917969,417.5128928234182,77.66953566493059,348.2843951371479,294.71027426243796,1.0,50.6253547668457,461569,1.0,10,45,398.98167819922253,398.98167819922253,294.71027426243796,0.036486465483903885,77.66953566493059,-187.5477294921875,417.5128928234182,520.8903149479531
471648,633.9296485150335,81.73687744140625,391.17233345653733,90.19422141711213,351.152096783728,317.19415240025205,1.0,77.4425048828125,471648,1.0,10,46,374.50060721142626,374.50060721142626,317.19415240025205,0.03602909669280052,90.19422141711213,-205.57150268554688,391.17233345653733,633.9296485150335
481668,677.7506746172966,106.39312744140625,368.27788526905726,108.29813907823208,353.65781009037175,271.5878020793001,1.0,109.77547454833984,481668,1.0,10,47,352.9967659111304,352.9967659111304,271.5878020793001,0.037315525114536285,108.29813907823208,-184.7764892578125,368.27788526905726,677.7506746172966
491763,510.13768559938876,134.0604705810547,408.43614661545973,50.268035789261454,359.5757470795231,318.2532511891914,1.0,119.91134643554688,491763,1.0,10,48,391.2449978966227,391.2449978966227,318.2532511891914,0.038378357887268066,50.268035789261454,-190.66807556152344,408.43614661545973,510.13768559938876
501821,676.1040964078663,127.67137145996094,422.64582406256403,122.1071019421772,362.4377195147261,261.0566720540159,1.0,130.69020080566406,501821,1.0,10,49,402.9926593323247,402.9926593323247,261.0566720540159,0.03539469093084335,122.1071019421772,-184.6572265625,422.64582406256403,676.1040964078663
511841,705.0253783540635,83.49696350097656,506.4918925436956,116.36717528387165,365.11521353879954,380.36011231179526,1.0,100.84366607666016,511841,1.0,10,50,479.93164550221593,479.93164550221593,380.36011231179526,0.03799767419695854,116.36717528387165,-197.0838165283203,506.4918925436956,705.0253783540635
521845,435.30797375639764,121.27912902832031,356.50725923470566,33.88456024074334,369.5371250888409,319.79011512238924,1.0,106.01610565185547,521845,1.0,10,51,343.46494640590834,343.46494640590834,319.79011512238924,0.03662915527820587,33.88456024074334,-207.59286499023438,356.50725923470566,435.30797375639764
531916,657.5225051602492,106.35206604003906,449.1200658911074,91.3045240039332,373.0140198965499,332.0579595981265,1.0,105.4549789428711,531916,1.0,10,52,428.54565440419765,428.54565440419765,332.0579595981265,0.0391569659113884,91.3045240039332,-191.0106658935547,449.1200658911074,657.5225051602492
542022,490.0727893400891,104.92243957519531,385.82878956229615,67.08430685539484,377.2715263352684,275.3659026851378,1.0,121.14237976074219,542022,1.0,10,53,370.7112991242968,370.7112991242968,275.3659026851378,0.03848828002810478,67.08430685539484,-189.03042602539062,385.82878956229615,490.0727893400891
552069,567.7598050424893,123.65133666992188,347.1402884883917,87.25394798994004,379.7817394463098,263.73193739873574,1.0,138.99945068359375,552069,1.0,10,54,334.41983027563555,334.41983027563555,263.73193739873574,0.03747161477804184,87.25394798994004,-177.6898651123047,347.1402884883917,567.7598050424893
562095,453.06788025159227,173.53504943847656,339.1434888923086,53.967593552449586,382.4458809227606,244.02941233214398,1.0,165.5772247314453,562095,1.0,10,55,327.6271870611232,327.6271870611232,244.02941233214398,0.03898058459162712,53.967593552449586,-186.2834014892578,339.1434888923086,453.06788025159227
572103,662.7074931374848,108.64375305175781,420.6796624798635,102.7306382282241,383.8751626061745,267.11897543591675,1.0,105.65792846679688,572103,1.0,10,56,402.04824196332237,402.04824196332237,267.11897543591675,0.03735966235399246,102.7306382282241,-185.7025604248047,420.6796624798635,662.7074931374848
582255,535.5142487445042,148.09117126464844,347.79234094621063,85.68810696669303,384.5207539181501,207.77943685580695,1.0,161.87576293945312,582255,1.0,10,57,335.0509759478869,335.0509759478869,207.77943685580695,0.03570297732949257,85.68810696669303,-187.52401733398438,347.79234094621063,535.5142487445042
592268,538.0915543429995,96.04793548583984,412.11103302680885,50.628081179554776,384.50979923385125,343.214586855597,1.0,86.98920440673828,592268,1.0,10,58,395.2970032605185,395.2970032605185,343.214586855597,0.03373406454920769,50.628081179554776,-168.17257690429688,412.11103302680885,538.0915543429995
602312,474.1622252381462,129.6849822998047,356.880540916953,80.78756281921405,383.90870677626424,189.16855283981522,1.0,122.26362609863281,602312,1.0,10,59,343.672470768823,343.672470768823,189.16855283981522,0.03453843295574188,80.78756281921405,-184.5174560546875,356.880540916953,474.1622252381462
612347,665.9562652769604,73.20855712890625,457.82501144663803,89.58917083127804,385.4481721782899,339.5696435277002,1.0,75.13397216796875,612347,1.0,10,60,435.7112106994603,435.7112106994603,339.5696435277002,0.03241367265582085,89.58917083127804,-179.14573669433594,457.82501144663803,665.9562652769604
622490,613.7147648124777,117.45687866210938,427.6912221742852,121.52496102688346,390.7758926833485,288.62456254610896,1.0,113.70185852050781,622490,1.0,10,61,407.5324788657299,407.5324788657299,288.62456254610896,0.03265908360481262,121.52496102688346,-177.43275451660156,427.6912221742852,613.7147648124777
632554,590.7582279983392,138.63812255859375,403.10534347172114,76.83973428853662,394.21231379856,309.7529901306991,1.0,146.3748321533203,632554,1.0,10,62,385.9341050773763,385.9341050773763,309.7529901306991,0.03246452659368515,76.83973428853662,-165.287841796875,403.10534347172114,590.7582279983392
642578,487.36379913968585,101.84024047851562,407.5746950794962,39.64412546743891,399.419416962681,352.52658200202416,1.0,106.13172149658203,642578,1.0,10,63,391.42782137692336,391.42782137692336,352.52658200202416,0.03479503095149994,39.64412546743891,-185.7684326171875,407.5746950794962,487.36379913968585
652617,585.0020839592277,93.92715454101562,474.5176709118302,64.78008368935882,401.981870051345,360.1791809528336,1.0,92.80255889892578,652617,1.0,10,64,451.4961942467068,451.4961942467068,360.1791809528336,0.03636731952428818,64.78008368935882,-189.38674926757812,474.5176709118302,585.0020839592277
662703,621.6506749391381,170.0267791748047,461.50757666395947,89.17462757992713,405.73624633793145,326.51743617479485,1.0,151.3548126220703,662703,1.0,10,65,439.34193746017155,439.34193746017155,326.51743617479485,0.03313503414392471,89.17462757992713,-177.36541748046875,461.50757666395947,621.6506749391381
672726,760.4175605345553,128.59991455078125,510.9198844675181,121.83872013107496,409.77743444569154,348.3641791113076,1.0,139.81822204589844,672726,1.0,10,66,483.3394401434978,483.3394401434978,348.3641791113076,0.03584825247526169,121.83872013107496,-188.1924591064453,510.9198844675181,760.4175605345553
682743,1012.517682740138,139.83859252929688,576.2993658241073,165.24948981460966,413.1676431390378,424.645709106747,1.0,132.64447021484375,682743,1.0,10,67,542.3109172956081,542.3109172956081,424.645709106747,0.03603484481573105,165.24948981460966,-193.36404418945312,576.2993658241073,1012.517682740138
692787,845.9400282329455,98.6015625,566.4504737717969,131.41761297606388,415.30114713674,360.8250421221886,1.0,112.00151062011719,692787,1.0,10,68,533.0811508904142,533.0811508904142,360.8250421221886,0.03212334215641022,131.41761297606388,-180.13052368164062,566.4504737717969,845.9400282329455
702821,608.6334037556858,109.16716003417969,441.55999105716256,95.32328349194569,419.73267479411044,302.18825806335946,1.0,92.9983139038086,702821,1.0,10,69,421.8279799700034,421.8279799700034,302.18825806335946,0.03401630371809006,95.32328349194569,-175.3131103515625,441.55999105716256,608.6334037556858
712849,576.4924872473825,122.67842102050781,450.1637093997623,66.40405369447355,419.6191216112691,347.6353473217062,1.0,130.38223266601562,712849,1.0,10,70,430.3962674577644,430.3962674577644,347.6353473217062,0.0355457104742527,66.40405369447355,-186.5251922607422,450.1637093997623,576.4924872473825
722956,731.2906574252974,138.47483825683594,419.90927474712623,116.1939581258612,424.4751515770369,321.3973412355227,1.0,124.68495178222656,722956,1.0,10,71,401.20342779817497,401.20342779817497,321.3973412355227,0.030597232282161713,116.1939581258612,-183.6271514892578,419.90927474712623,731.2906574252974
732987,579.1394638883168,99.56696319580078,440.0384088877141,99.39955027624747,428.2901792881628,294.54340661121995,1.0,115.62088775634766,732987,1.0,10,72,420.4552695448345,420.4552695448345,294.54340661121995,0.03262288123369217,99.39955027624747,-176.07138061523438,440.0384088877141,579.1394638883168
743007,521.4257523693797,152.9359588623047,447.35992083289585,40.54194884255055,430.88977141058587,393.2758104129034,1.0,151.61325073242188,743007,1.0,10,73,427.88471856132844,427.88471856132844,393.2758104129034,0.031093209981918335,40.54194884255055,-188.97885131835938,447.35992083289585,521.4257523693797
753080,515.1955592183466,99.22991943359375,410.7557140821624,56.35724742233626,431.5250593021125,326.80264665310426,1.0,92.51997375488281,753080,1.0,10,74,393.7294565893215,393.7294565893215,326.80264665310426,0.034271154552698135,56.35724742233626,-185.95704650878906,410.7557140821624,515.1955592183466
763138,721.4204364065979,96.20748901367188,474.29481445684087,109.39852988945746,429.8067797770124,360.65882519460706,1.0,100.65431213378906,763138,1.0,10,75,451.4481197362682,451.4481197362682,360.65882519460706,0.03221815824508667,109.39852988945746,-190.83489990234375,474.29481445684087,721.4204364065979
773196,647.7882975184059,106.82774353027344,490.10742937818276,91.86031801730496,431.5958111057896,362.9192147830651,1.0,115.4990005493164,773196,1.0,10,76,465.6073429215027,465.6073429215027,362.9192147830651,0.031176801770925522,91.86031801730496,-177.20770263671875,490.10742937818276,647.7882975184059
783205,839.0755426898623,100.15406799316406,577.2774992909565,138.3063651606381,435.40996706823444,422.8841292996897,1.0,117.97213745117188,783205,1.0,10,77,542.7672849211529,542.7672849211529,422.8841292996897,0.028558649122714996,138.3063651606381,-200.1374053955078,577.2774992909565,839.0755426898623
793236,674.6447907933637,118.02208709716797,429.6033838235277,136.27527884311385,436.43954163947694,248.20114936421868,1.0,107.33383178710938,793236,1.0,10,78,409.96070907694605,409.96070907694605,248.20114936421868,0.029275454580783844,136.27527884311385,-186.88998413085938,429.6033838235277,674.6447907933637
803295,720.3048355726556,100.97266387939453,527.4137635536247,114.64760238832574,438.247874305168,374.2669723694441,1.0,100.55204772949219,803295,1.0,10,79,499.5756198096271,499.5756198096271,374.2669723694441,0.030790263786911964,114.64760238832574,-184.5345916748047,527.4137635536247,720.3048355726556
813353,788.110968163145,78.6527328491211,563.4199881154868,118.01567241785627,440.76340369915823,405.98317986358296,1.0,86.65265655517578,813353,1.0,10,80,531.0783787552145,531.0783787552145,405.98317986358296,0.0334542952477932,118.01567241785627,-190.42523193359375,563.4199881154868,788.110968163145
823373,598.11234315757,88.89215850830078,386.4110054641177,111.34315079524973,442.6123407245177,268.60183852114034,1.0,81.85493469238281,823373,1.0,10,81,370.26970809675436,370.26970809675436,268.60183852114034,0.031082624569535255,111.34315079524973,-189.6916046142578,386.4110054641177,598.11234315757
833387,664.377909129615,87.14956665039062,494.54793067107903,99.32679808703713,441.0719288634972,365.980926951147,1.0,101.30387878417969,833387,1.0,10,82,469.72649504609944,469.72649504609944,365.980926951147,0.03040960803627968,99.32679808703713,-196.38543701171875,494.54793067107903,664.377909129615
843395,468.62964030859723,109.28446197509766,367.7029830939054,75.32811730470334,440.88251841638413,250.19803688942238,1.0,110.93460083007812,843395,1.0,10,83,353.80529938877214,353.80529938877214,250.19803688942238,0.03009035624563694,75.32811730470334,-189.74053955078125,367.7029830939054,468.62964030859723
853489,708.9652445370284,74.04168701171875,469.6183937564844,121.6223319508349,441.71376430611963,366.39325707038057,1.0,61.56739044189453,853489,1.0,10,84,445.9505275213879,445.9505275213879,366.39325707038057,0.03227425366640091,121.6223319508349,-173.5902557373047,469.6183937564844,708.9652445370284
863574,833.9588255869124,79.2513427734375,547.9471118082741,140.31808123129983,444.5193244691276,369.59239717992796,1.0,94.3397445678711,863574,1.0,10,85,515.9967646164696,515.9967646164696,369.59239717992796,0.026583943516016006,140.31808123129983,-213.74697875976562,547.9471118082741,833.9588255869124
873651,789.2686250857329,79.80152130126953,460.44910740835087,133.02210891094452,449.6711941036186,317.4420025507561,1.0,70.81330871582031,873651,1.0,10,86,438.084884601447,438.084884601447,317.4420025507561,0.031124012544751167,133.02210891094452,-200.34352111816406,460.44910740835087,789.2686250857329
883682,628.9255480442448,119.07380676269531,476.5812890397268,111.76919365004731,452.7105990438405,272.30813341660735,1.0,111.12397003173828,883682,1.0,10,87,453.6212477137942,453.6212477137942,272.30813341660735,0.029424957931041718,111.76919365004731,-193.07583618164062,476.5812890397268,628.9255480442448
893693,614.5407463241055,117.07093811035156,473.2811125425819,76.44585251080959,457.26157960330823,368.5983996919463,1.0,124.56103515625,893693,1.0,10,88,450.2666311314009,450.2666311314009,368.5983996919463,0.03055514022707939,76.44585251080959,-207.2668914794922,473.2811125425819,614.5407463241055
903807,675.9032515650549,124.43276977539062,485.7044518482159,99.91211874460443,461.963756598404,367.3133997122545,1.0,117.17645263671875,903807,1.0,10,89,462.1896818460932,462.1896818460932,367.3133997122545,0.03231579065322876,99.91211874460443,-210.86990356445312,485.7044518482159,675.9032515650549
913848,796.2156066262505,117.01873779296875,528.7604599064181,111.65706504127984,465.249690483467,407.59203616042214,1.0,114.99034881591797,913848,1.0,10,90,500.8132382102297,500.8132382102297,407.59203616042214,0.028855808079242706,111.65706504127984,-214.2137451171875,528.7604599064181,796.2156066262505
923861,653.6988936266943,69.98455810546875,519.6888328343204,110.7379733805875,467.17287501892196,346.8048793676945,1.0,77.97320556640625,923861,1.0,10,91,492.8513629437255,492.8513629437255,346.8048793676945,0.028977740556001663,110.7379733805875,-189.2754669189453,519.6888328343204,653.6988936266943
933931,645.6191065469133,114.20763397216797,505.60548911589797,65.5070589437976,471.42632971228943,437.9719479417607,1.0,104.68834686279297,933931,1.0,10,92,481.1578201388673,481.1578201388673,437.9719479417607,0.029250768944621086,65.5070589437976,-200.1785430908203,505.60548911589797,645.6191065469133
943963,951.825205959397,132.87818908691406,598.6983351758055,153.95607383220053,471.9671027488632,410.0687741778104,1.0,141.0941619873047,943963,1.0,10,93,561.8022797882188,561.8022797882188,410.0687741778104,0.03375374898314476,153.95607383220053,-209.3860321044922,598.6983351758055,951.825205959397
954022,713.5213615970645,90.95194244384766,603.7329539055712,66.01007548262024,477.04932035472814,477.9782882801367,1.0,78.34831237792969,954022,1.0,10,94,567.9117093678724,567.9117093678724,477.9782882801367,0.03125665336847305,66.01007548262024,-183.81192016601562,603.7329539055712,713.5213615970645
964092,630.1487558360014,137.2914581298828,426.04610004429344,93.3544253630582,482.4374990245397,342.65177488896825,1.0,152.04212951660156,964092,1.0,10,95,407.8587874303611,407.8587874303611,342.65177488896825,0.031161746010184288,93.3544253630582,-203.11752319335938,426.04610004429344,630.1487558360014
